Zini MH logAge Mini int_IMF Mass logL logTe logg label McoreTP C_O period0 period1 period2 period3 period4 pmode Mloss tau1m X Y Xc Xn Xo Cexcess Z mbolmag umag gmag rmag imag zmag
0.000100 -2.191740 10.113940 0.779958 2.411508 0.767000 2.377000 3.690700 1.661000 3 0.000000 0.533000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.000000 0.000000 0.756200 0.243700 0.000017 0.000005 0.000042  0.000100 -1.172000 16.366829 15.023669 14.330589 14.036629 13.880249
0.000100 -2.191740 10.113940 0.779983 2.411517 0.766000 2.418000 3.688900 1.612000 3 0.000000 0.533000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.000000 0.000000 0.756200 0.243700 0.000017 0.000005 0.000042  0.000100 -1.274000 16.297829 14.934669 14.232589 13.934629 13.775249
0.000100 -2.191740 10.113940 0.780007 2.411526 0.765000 2.458000 3.687300 1.565000 3 0.000000 0.533000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.000000 0.000000 0.756200 0.243700 0.000017 0.000005 0.000042  0.000100 -1.376000 16.226829 14.844669 14.133589 13.831629 13.670249
0.000100 -2.191740 10.113940 0.780028 2.411534 0.765000 2.496000 3.685600 1.519000 3 0.000000 0.533000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.000000 0.000000 0.756200 0.243700 0.000017 0.000005 0.000042  0.000100 -1.471000 16.166829 14.761669 14.041589 13.736629 13.572249
0.000100 -2.191740 10.113940 0.780048 2.411541 0.764000 2.537000 3.683700 1.471000 3 0.000000 0.533000 7.020000 5.560000 3.940000 3.050000 2.470000 3.000000 -0.000000 0.000000 0.756200 0.243700 0.000017 0.000005 0.000042  0.000100 -1.572000 16.124829 14.677669 13.941589 13.632629 13.466249
0.000100 -2.191740 10.113940 0.780067 2.411548 0.763000 2.575000 3.682100 1.425000 3 0.000000 0.533000 7.730000 6.040000 4.260000 3.310000 2.670000 3.000000 -0.000000 0.000000 0.756200 0.243700 0.000017 0.000005 0.000042  0.000100 -1.668000 16.084829 14.598669 13.847589 13.534629 13.365249
0.000100 -2.191740 10.113940 0.780084 2.411554 0.762000 2.613000 3.680400 1.380000 3 0.000000 0.533000 8.510000 6.550000 4.610000 3.580000 2.900000 3.000000 -0.000000 0.000000 0.756200 0.243700 0.000017 0.000005 0.000042  0.000100 -1.764000 16.053829 14.521669 13.754589 13.436629 13.264249
0.000100 -2.191740 10.113940 0.780100 2.411560 0.760000 2.652000 3.678600 1.333000 3 0.000000 0.533000 9.390000 7.130000 5.000000 3.880000 3.140000 3.000000 -0.000000 0.000000 0.756200 0.243700 0.000017 0.000005 0.000042  0.000100 -1.860000 16.029829 14.446669 13.660589 13.337629 13.163249
0.000100 -2.191740 10.113940 0.780117 2.411567 0.759000 2.697000 3.676600 1.280000 3 0.000000 0.533000 10.510000 7.850000 5.480000 4.260000 3.450000 3.000000 -0.000000 0.000000 0.756200 0.243700 0.000017 0.000005 0.000042  0.000100 -1.972000 16.002829 14.359669 13.551589 13.222629 13.045249
0.000100 -2.191740 10.113940 0.780132 2.411572 0.757000 2.736000 3.674700 1.232000 3 0.000000 0.533000 11.620000 8.540000 5.940000 4.630000 3.750000 3.000000 -0.000000 0.000000 0.756200 0.243700 0.000017 0.000005 0.000042  0.000100 -2.069000 15.995829 14.289669 13.458589 13.123629 12.943249
0.000100 -2.191740 10.113940 0.780146 2.411577 0.756000 2.778000 3.672700 1.181000 3 0.000000 0.533000 12.950000 9.370000 6.490000 5.060000 4.100000 2.000000 -0.000000 0.000000 0.756200 0.243700 0.000017 0.000005 0.000042  0.000100 -2.176000 15.985829 14.211669 13.355589 13.014629 12.830249
0.000100 -2.191740 10.113940 0.780158 2.411582 0.754000 2.816000 3.671000 1.135000 3 0.000000 0.533000 14.270000 10.180000 7.020000 5.490000 4.440000 2.000000 -0.000000 0.000000 0.756200 0.243700 0.000017 0.000005 0.000042  0.000100 -2.271000 15.983829 14.145669 13.264589 12.917629 12.729249
0.000100 -2.191740 10.113940 0.780170 2.411586 0.752000 2.857000 3.668800 1.084000 3 0.000000 0.533000 15.890000 11.150000 7.660000 5.990000 4.850000 2.000000 -0.000000 0.000000 0.756200 0.243700 0.000017 0.000005 0.000042  0.000100 -2.373000 16.000829 14.079669 13.168589 12.812629 12.621249
0.000100 -2.191740 10.113940 0.780180 2.411590 0.750000 2.894000 3.667200 1.040000 3 0.000000 0.533000 17.430000 12.060000 8.250000 6.470000 5.240000 2.000000 -0.000000 0.000000 0.756200 0.243700 0.000017 0.000005 0.000042  0.000100 -2.464000 16.006829 14.018669 13.082589 12.720629 12.525249
0.000100 -2.191740 10.113940 0.780191 2.411594 0.748000 2.934000 3.665000 0.990000 3 0.000000 0.533000 19.390000 13.200000 9.000000 7.060000 5.720000 2.000000 -0.000000 0.000000 0.756200 0.243700 0.000017 0.000005 0.000042  0.000100 -2.566000 16.042829 13.960669 12.988589 12.616629 12.417249
0.000100 -2.191740 10.113940 0.780202 2.411598 0.745000 2.978000 3.662800 0.935000 3 0.000000 0.533000 21.750000 14.560000 9.880000 7.760000 6.290000 2.000000 -0.000000 0.000000 0.756200 0.243700 0.000017 0.000005 0.000042  0.000100 -2.676000 16.086829 13.900669 12.886589 12.504629 12.300249
0.000100 -2.191740 10.113940 0.780210 2.411601 0.743000 3.017000 3.660800 0.888000 3 0.000000 0.533000 24.050000 15.850000 10.720000 8.430000 6.840000 1.000000 -0.000000 0.000000 0.756200 0.243700 0.000017 0.000005 0.000042  0.000100 -2.772000 16.138829 13.854669 12.800589 12.406629 12.197249
0.000100 -2.191740 10.113940 0.780218 2.411604 0.740000 3.051000 3.659000 0.844000 3 0.000000 0.533000 26.370000 17.140000 11.540000 9.100000 7.370000 1.000000 -0.000000 0.000000 0.756200 0.243700 0.000017 0.000005 0.000042  0.000100 -2.858000 16.196829 13.817669 12.723589 12.319629 12.105249
0.000100 -2.191740 10.113940 0.780226 2.411607 0.737000 3.089000 3.657100 0.797000 3 0.000000 0.533000 29.130000 18.640000 12.510000 9.870000 8.010000 1.000000 -0.000000 0.000000 0.756200 0.243700 0.000017 0.000005 0.000042  0.000100 -2.953000 16.230829 13.769669 12.639589 12.225629 12.006249
0.000100 -2.191740 10.113940 0.780234 2.411610 0.734000 3.130000 3.654800 0.745000 3 0.000000 0.533000 32.500000 20.460000 13.670000 10.800000 8.760000 1.000000 -0.000000 0.000000 0.756200 0.243700 0.000017 0.000005 0.000042  0.000100 -3.055000 16.242829 13.713669 12.550589 12.125629 11.901249
0.000100 -2.191740 10.113940 0.780240 2.411612 0.730000 3.167000 3.652900 0.698000 3 0.000000 0.533000 35.840000 22.220000 14.790000 11.700000 9.490000 1.000000 -0.000000 0.000000 0.756200 0.243700 0.000017 0.000005 0.000042  0.000100 -3.147000 16.251829 13.663669 12.471589 12.036629 11.806249
0.000100 -2.191740 10.113940 0.780247 2.411615 0.726000 3.205000 3.650800 0.650000 3 0.000000 0.533000 39.730000 24.240000 16.070000 12.740000 10.330000 1.000000 -0.000000 0.000000 0.756200 0.243700 0.000017 0.000005 0.000042  0.000100 -3.242000 16.266829 13.613669 12.388589 11.943629 11.708249
0.000100 -2.191740 10.113940 0.780253 2.411617 0.722000 3.240000 3.648900 0.604000 3 0.000000 0.533000 43.700000 26.270000 17.350000 13.770000 11.170000 1.000000 -0.000000 0.000000 0.756200 0.243700 0.000017 0.000005 0.000042  0.000100 -3.330000 16.280829 13.567669 12.313589 11.858629 11.618249
0.000100 -2.191740 10.113940 0.780255 2.411618 0.721000 3.249000 3.648400 0.593000 3 0.000000 0.533000 44.780000 26.820000 17.690000 14.050000 11.400000 1.000000 -0.000000 0.000000 0.756200 0.243700 0.000017 0.000005 0.000042  0.000100 -3.353000 16.282829 13.555669 12.293589 11.836629 11.595249
0.000100 -2.191740 10.113940 0.780255 2.411618 0.721000 1.636000 3.976200 3.516000 4 0.000000 0.533000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.000000 0.000000 0.756200 0.243700 0.000017 0.000005 0.000042  0.000100 0.679000 17.305829 16.243669 16.434589 16.606629 16.726249
0.000100 -2.191740 10.113940 0.780256 2.411618 0.721000 1.643000 3.972200 3.494000 4 0.000000 0.533000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.000000 0.000000 0.756200 0.243700 0.000017 0.000005 0.000042  0.000100 0.663000 17.289829 16.211669 16.399589 16.568629 16.686249
0.000100 -2.191740 10.113940 0.780298 2.411634 0.721000 1.663000 3.962000 3.433000 4 0.000000 0.533000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.000000 0.000000 0.756200 0.243700 0.000017 0.000005 0.000042  0.000100 0.614000 17.243829 16.129669 16.305589 16.467629 16.579249
0.000100 -2.191740 10.113940 0.780341 2.411649 0.721000 1.664000 3.961400 3.430000 4 0.000000 0.533000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.000000 0.000000 0.756200 0.243700 0.000017 0.000005 0.000042  0.000100 0.610000 17.240829 16.124669 16.299589 16.461629 16.572249
0.000100 -2.191740 10.113940 0.780385 2.411666 0.721000 1.664000 3.961200 3.429000 4 0.000000 0.533000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.000000 0.000000 0.756200 0.243700 0.000017 0.000005 0.000042  0.000100 0.610000 17.240829 16.123669 16.299589 16.460629 16.571249
0.000100 -2.191740 10.113940 0.780429 2.411682 0.721000 1.664000 3.960900 3.428000 4 0.000000 0.533000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.000000 0.000000 0.756200 0.243700 0.000017 0.000005 0.000042  0.000100 0.610000 17.240829 16.122669 16.297589 16.458629 16.569249
0.000100 -2.191740 10.113940 0.780474 2.411699 0.721000 1.664000 3.960100 3.424000 4 0.000000 0.533000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.000000 0.000000 0.756200 0.243700 0.000017 0.000005 0.000042  0.000100 0.610000 17.239829 16.119669 16.293589 16.454629 16.564249
0.000100 -2.191740 10.113940 0.780518 2.411715 0.721000 1.665000 3.959100 3.420000 4 0.000000 0.533000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.000000 0.000000 0.756200 0.243700 0.000017 0.000005 0.000042  0.000100 0.608000 17.239829 16.115669 16.287589 16.447629 16.557249
0.000100 -2.191740 10.113940 0.780564 2.411732 0.721000 1.665000 3.957600 3.413000 4 0.000000 0.533000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.000000 0.000000 0.756200 0.243700 0.000017 0.000005 0.000042  0.000100 0.606000 17.237829 16.109669 16.279589 16.438629 16.547249
0.000100 -2.191740 10.113940 0.780609 2.411749 0.721000 1.666000 3.955900 3.405000 4 0.000000 0.533000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.000000 0.000000 0.756200 0.243700 0.000017 0.000005 0.000042  0.000100 0.604000 17.236829 16.102669 16.270589 16.427629 16.535249
0.000100 -2.191740 10.113940 0.780653 2.411765 0.721000 1.668000 3.953800 3.395000 4 0.000000 0.533000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.000000 0.000000 0.756200 0.243700 0.000017 0.000005 0.000042  0.000100 0.600000 17.233829 16.092669 16.258589 16.413629 16.520249
0.000100 -2.191740 10.113940 0.780696 2.411781 0.721000 1.670000 3.951300 3.384000 4 0.000000 0.533000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.000000 0.000000 0.756200 0.243700 0.000017 0.000005 0.000042  0.000100 0.596000 17.230829 16.081669 16.244589 16.397629 16.502249
0.000100 -2.191740 10.113940 0.780739 2.411797 0.721000 1.672000 3.948400 3.370000 4 0.000000 0.533000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.000000 0.000000 0.756200 0.243700 0.000017 0.000005 0.000042  0.000100 0.591000 17.227829 16.069669 16.228589 16.378629 16.481249
0.000100 -2.191740 10.113940 0.780782 2.411813 0.721000 1.674000 3.945200 3.355000 4 0.000000 0.533000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.000000 0.000000 0.756200 0.243700 0.000017 0.000005 0.000042  0.000100 0.585000 17.223829 16.056669 16.210589 16.357629 16.458249
0.000100 -2.191740 10.113940 0.780823 2.411828 0.722000 1.677000 3.941500 3.338000 4 0.000000 0.533000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.000000 0.000000 0.756200 0.243700 0.000017 0.000005 0.000042  0.000100 0.579000 17.219829 16.041669 16.189589 16.333629 16.432249
0.000100 -2.191740 10.113940 0.780867 2.411844 0.722000 1.680000 3.937200 3.318000 4 0.000000 0.533000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.000000 0.000000 0.756200 0.243700 0.000017 0.000005 0.000042  0.000100 0.571000 17.215829 16.026669 16.167589 16.307629 16.402249
0.000100 -2.191740 10.113940 0.780910 2.411860 0.722000 1.683000 3.932600 3.296000 4 0.000000 0.533000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.000000 0.000000 0.756200 0.243700 0.000017 0.000005 0.000042  0.000100 0.562000 17.210829 16.009669 16.143589 16.277629 16.370249
0.000100 -2.191740 10.113940 0.780957 2.411877 0.722000 1.687000 3.927200 3.270000 4 0.000000 0.533000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.000000 0.000000 0.756200 0.243700 0.000017 0.000005 0.000042  0.000100 0.552000 17.204829 15.992669 16.115589 16.244629 16.332249
0.000100 -2.191740 10.113940 0.781000 2.411893 0.722000 1.691000 3.921400 3.242000 4 0.000000 0.533000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.000000 0.000000 0.756200 0.243700 0.000017 0.000005 0.000042  0.000100 0.542000 17.198829 15.976669 16.088589 16.209629 16.294249
0.000100 -2.191740 10.113940 0.781045 2.411910 0.722000 1.696000 3.915100 3.213000 4 0.000000 0.533000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.000000 0.000000 0.756200 0.243700 0.000017 0.000005 0.000042  0.000100 0.530000 17.191829 15.962669 16.060589 16.172629 16.253249
0.000100 -2.191740 10.113940 0.781088 2.411926 0.722000 1.701000 3.908400 3.181000 4 0.000000 0.533000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.000000 0.000000 0.756200 0.243700 0.000017 0.000005 0.000042  0.000100 0.518000 17.184829 15.949669 16.030589 16.133629 16.210249
0.000100 -2.191740 10.113940 0.781131 2.411942 0.722000 1.706000 3.901400 3.148000 4 0.000000 0.533000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.000000 0.000000 0.756200 0.243700 0.000017 0.000005 0.000042  0.000100 0.505000 17.176829 15.938669 16.001589 16.093629 16.165249
0.000100 -2.191740 10.113940 0.781139 2.411945 0.722000 1.707000 3.900000 3.141000 4 0.000000 0.533000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.000000 0.000000 0.756200 0.243700 0.000017 0.000005 0.000042  0.000100 0.502000 17.175829 15.935669 15.995589 16.086629 16.156249
0.000100 -2.191740 10.113940 0.781160 2.411953 0.722000 1.710000 3.896700 3.126000 4 0.000000 0.533000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.000000 0.000000 0.756200 0.243700 0.000017 0.000005 0.000042  0.000100 0.496000 17.171829 15.933669 15.983589 16.068629 16.136249
0.000100 -2.191740 10.113940 0.781204 2.411969 0.722000 1.715000 3.889700 3.092000 4 0.000000 0.533000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.000000 0.000000 0.756200 0.243700 0.000017 0.000005 0.000042  0.000100 0.483000 17.163829 15.927669 15.955589 16.029629 16.092249
0.000100 -2.191740 10.113940 0.781245 2.411984 0.722000 1.720000 3.882300 3.058000 4 0.000000 0.533000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.000000 0.000000 0.756200 0.243700 0.000017 0.000005 0.000042  0.000100 0.469000 17.154829 15.927669 15.930589 15.991629 16.050249
0.000100 -2.191740 10.113940 0.781287 2.411999 0.722000 1.726000 3.874500 3.020000 4 0.000000 0.533000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.000000 0.000000 0.756200 0.243700 0.000017 0.000005 0.000042  0.000100 0.455000 17.144829 15.928669 15.905589 15.952629 16.005249
0.000100 -2.191740 10.113940 0.781328 2.412015 0.722000 1.732000 3.866300 2.982000 4 0.000000 0.533000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.000000 0.000000 0.756200 0.243700 0.000017 0.000005 0.000042  0.000100 0.439000 17.134829 15.932669 15.881589 15.913629 15.959249
0.000100 -2.191740 10.113940 0.781369 2.412030 0.722000 1.738000 3.858200 2.943000 4 0.000000 0.533000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.000000 0.000000 0.756200 0.243700 0.000017 0.000005 0.000042  0.000100 0.424000 17.124829 15.936669 15.859589 15.876629 15.915249
0.000100 -2.191740 10.113940 0.781411 2.412045 0.722000 1.745000 3.849800 2.903000 4 0.000000 0.533000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.000000 0.000000 0.756200 0.243700 0.000017 0.000005 0.000042  0.000100 0.408000 17.113829 15.943669 15.838589 15.839629 15.871249
0.000100 -2.191740 10.113940 0.781453 2.412061 0.722000 1.751000 3.841400 2.863000 4 0.000000 0.533000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.000000 0.000000 0.756200 0.243700 0.000017 0.000005 0.000042  0.000100 0.391000 17.103829 15.950669 15.818589 15.803629 15.827249
0.000100 -2.191740 10.113940 0.781494 2.412076 0.722000 1.758000 3.833400 2.824000 4 0.000000 0.533000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.000000 0.000000 0.756200 0.243700 0.000017 0.000005 0.000042  0.000100 0.375000 17.094829 15.957669 15.799589 15.768629 15.785249
0.000100 -2.191740 10.113940 0.781536 2.412091 0.722000 1.765000 3.825000 2.783000 4 0.000000 0.533000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.000000 0.000000 0.756200 0.243700 0.000017 0.000005 0.000042  0.000100 0.357000 17.085829 15.964669 15.779589 15.733629 15.741249
0.000100 -2.191740 10.113940 0.781580 2.412107 0.722000 1.774000 3.814900 2.734000 4 0.000000 0.533000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.000000 0.000000 0.756200 0.243700 0.000017 0.000005 0.000042  0.000100 0.334000 17.077829 15.973669 15.755589 15.690629 15.688249
0.000100 -2.191740 10.113940 0.781621 2.412123 0.722000 1.784000 3.805300 2.686000 4 0.000000 0.533000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.000000 0.000000 0.756200 0.243700 0.000017 0.000005 0.000042  0.000100 0.310000 17.067829 15.983669 15.731589 15.648629 15.636249
0.000100 -2.191740 10.113940 0.781655 2.412135 0.722000 1.795000 3.795000 2.633000 4 0.000000 0.533000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.000000 0.000000 0.756200 0.243700 0.000017 0.000005 0.000042  0.000100 0.281000 17.057829 15.993669 15.705589 15.603629 15.579249
0.000100 -2.191740 10.113940 0.781677 2.412144 0.722000 1.810000 3.785000 2.579000 4 0.000000 0.533000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.000000 0.000000 0.756200 0.243700 0.000017 0.000005 0.000042  0.000100 0.244000 17.043829 15.994669 15.670589 15.550629 15.515249
0.000100 -2.191740 10.113940 0.781693 2.412149 0.722000 1.823000 3.777200 2.535000 4 0.000000 0.533000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.000000 0.000000 0.756200 0.243700 0.000017 0.000005 0.000042  0.000100 0.213000 17.035829 15.994669 15.642589 15.508629 15.464249
0.000100 -2.191740 10.113940 0.781702 2.412153 0.722000 1.838000 3.770000 2.491000 4 0.000000 0.533000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.000000 0.000000 0.756200 0.243700 0.000017 0.000005 0.000042  0.000100 0.176000 17.025829 15.984669 15.608589 15.461629 15.409249
0.000100 -2.191740 10.113940 0.781709 2.412155 0.722000 1.849000 3.764300 2.457000 4 0.000000 0.533000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.000000 0.000000 0.756200 0.243700 0.000017 0.000005 0.000042  0.000100 0.147000 17.017829 15.979669 15.582589 15.424629 15.365249
0.000100 -2.191740 10.113940 0.781714 2.412157 0.723000 1.863000 3.758600 2.420000 4 0.000000 0.533000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.000000 0.000000 0.756200 0.243700 0.000017 0.000005 0.000042  0.000100 0.111000 17.004829 15.966669 15.549589 15.381629 15.315249
0.000100 -2.191740 10.113940 0.781718 2.412159 0.723000 1.879000 3.753000 2.382000 4 0.000000 0.533000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.000000 0.000000 0.756200 0.243700 0.000017 0.000005 0.000042  0.000100 0.073000 16.992829 15.951669 15.514589 15.337629 15.263249
0.000100 -2.191740 10.113940 0.781722 2.412160 0.723000 1.901000 3.746500 2.334000 4 0.000000 0.533000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.000000 0.000000 0.756200 0.243700 0.000017 0.000005 0.000042  0.000100 0.018000 16.970829 15.923669 15.464589 15.274629 15.193249
0.000100 -2.191740 10.113940 0.781724 2.412161 0.723000 1.923000 3.740800 2.289000 4 0.000000 0.533000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.000000 0.000000 0.756200 0.243700 0.000017 0.000005 0.000042  0.000100 -0.037000 16.946829 15.892669 15.413589 15.214629 15.125249
0.000100 -2.191740 10.113940 0.781725 2.412161 0.723000 1.948000 3.735500 2.243000 4 0.000000 0.533000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.000000 0.000000 0.756200 0.243700 0.000017 0.000005 0.000042  0.000100 -0.100000 16.923829 15.853669 15.353589 15.145629 15.049249
0.000100 -2.191740 10.113940 0.781726 2.412161 0.723000 1.971000 3.731700 2.205000 7 0.000000 0.533000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.000000 0.000000 0.756200 0.243700 0.000017 0.000005 0.000042  0.000100 -0.157000 16.896829 15.813669 15.299589 15.083629 14.983249
0.000100 -2.191740 10.113940 0.781727 2.412162 0.723000 2.001000 3.728000 2.160000 7 0.000000 0.533000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.000000 0.000000 0.756200 0.243700 0.000017 0.000005 0.000042  0.000100 -0.232000 16.854829 15.755669 15.227589 15.004629 14.899249
0.000100 -2.191740 10.113940 0.781727 2.412162 0.723000 2.037000 3.724100 2.108000 7 0.000000 0.533000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.000000 0.000000 0.756200 0.243700 0.000017 0.000005 0.000042  0.000100 -0.323000 16.798829 15.682669 15.139589 14.910629 14.800249
0.000100 -2.191740 10.113940 0.781728 2.412162 0.723000 2.075000 3.720600 2.056000 7 0.000000 0.533000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.000000 0.000000 0.756200 0.243700 0.000017 0.000005 0.000042  0.000100 -0.418000 16.735829 15.603669 15.046589 14.811629 14.696249
0.000100 -2.191740 10.113940 0.781729 2.412163 0.723000 2.113000 3.717400 2.005000 7 0.000000 0.533000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.000000 0.000000 0.756200 0.243700 0.000017 0.000005 0.000042  0.000100 -0.513000 16.674829 15.524669 14.955589 14.714629 14.595249
0.000100 -2.191740 10.113940 0.781730 2.412163 0.723000 2.146000 3.715000 1.963000 7 0.000000 0.533000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.000000 0.000000 0.756200 0.243700 0.000017 0.000005 0.000042  0.000100 -0.595000 16.621829 15.454669 14.875589 14.629629 14.507249
0.000100 -2.191740 10.113940 0.781732 2.412164 0.723000 2.147000 3.715200 1.963000 7 0.000000 0.533000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.000000 0.000000 0.756200 0.243700 0.000017 0.000005 0.000042  0.000100 -0.596000 16.618829 15.452669 14.873589 14.628629 14.506249
0.000100 -2.191740 10.113940 0.781735 2.412165 0.723000 2.136000 3.716000 1.977000 7 0.000000 0.533000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.000000 0.000000 0.756200 0.243700 0.000017 0.000005 0.000042  0.000100 -0.569000 16.635829 15.475669 14.900589 14.656629 14.536249
0.000100 -2.191740 10.113940 0.781756 2.412172 0.723000 2.150000 3.714300 1.956000 7 0.000000 0.533000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.000000 0.000000 0.756200 0.243700 0.000017 0.000005 0.000042  0.000100 -0.606000 16.618829 15.447669 14.864589 14.617629 14.494249
0.000100 -2.191740 10.113940 0.781769 2.412177 0.723000 2.186000 3.711600 1.909000 7 0.000000 0.533000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.000000 0.000000 0.756200 0.243700 0.000017 0.000005 0.000042  0.000100 -0.694000 16.562829 15.373669 14.779589 14.526629 14.400249
0.000100 -2.191740 10.113940 0.781788 2.412184 0.723000 2.238000 3.708000 1.843000 7 0.000000 0.533000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.000000 0.000000 0.756200 0.243700 0.000017 0.000005 0.000042  0.000100 -0.826000 16.478829 15.261669 14.651589 14.392629 14.260249
0.000100 -2.191740 10.113940 0.781804 2.412190 0.723000 2.281000 3.705300 1.789000 7 0.000000 0.533000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.000000 0.000000 0.756200 0.243700 0.000017 0.000005 0.000042  0.000100 -0.932000 16.410829 15.171669 14.548589 14.283629 14.148249
0.000100 -2.191740 10.113940 0.781819 2.412196 0.723000 2.323000 3.702800 1.737000 7 0.000000 0.533000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.000000 0.000000 0.756200 0.243700 0.000017 0.000005 0.000042  0.000100 -1.037000 16.341829 15.081669 14.446589 14.176629 14.037249
0.000100 -2.191740 10.113940 0.781831 2.412200 0.723000 2.364000 3.700300 1.686000 7 0.000000 0.533000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.000000 0.000000 0.756200 0.243700 0.000017 0.000005 0.000042  0.000100 -1.141000 16.271829 14.991669 14.345589 14.070629 13.928249
0.000100 -2.191740 10.113940 0.781842 2.412204 0.723000 2.406000 3.698000 1.635000 7 0.000000 0.532000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.000000 0.000000 0.756200 0.243700 0.000017 0.000005 0.000042  0.000100 -1.245000 16.204829 14.902669 14.244589 13.965629 13.819249
0.000100 -2.191740 10.113940 0.781852 2.412208 0.723000 2.448000 3.695600 1.584000 7 0.000000 0.527000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.000000 0.000000 0.756200 0.243700 0.000017 0.000005 0.000042  0.000100 -1.349000 16.138829 14.813669 14.144589 13.860629 13.711249
0.000100 -2.191740 10.113940 0.781861 2.412211 0.723000 2.489000 3.693400 1.534000 7 0.000000 0.516000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.000000 0.000000 0.756200 0.243700 0.000016 0.000005 0.000042  0.000100 -1.451000 16.072829 14.726669 14.045589 13.756629 13.604249
0.000100 -2.191740 10.113940 0.781869 2.412214 0.723000 2.530000 3.691100 1.484000 7 0.000000 0.500000 6.710000 5.360000 3.800000 2.950000 2.380000 3.000000 -0.000000 0.000000 0.756100 0.243800 0.000016 0.000006 0.000042  0.000100 -1.554000 16.005829 14.638669 13.945589 13.652629 13.497249
0.000100 -2.191740 10.113940 0.781876 2.412217 0.723000 2.571000 3.688900 1.434000 7 0.000000 0.482000 7.450000 5.860000 4.140000 3.220000 2.600000 3.000000 -0.000000 0.000000 0.756000 0.243900 0.000015 0.000006 0.000042  0.000100 -1.656000 15.944829 14.552669 13.848589 13.549629 13.390249
0.000100 -2.191740 10.113940 0.781883 2.412219 0.723000 2.612000 3.686600 1.384000 7 0.000000 0.467000 8.290000 6.420000 4.520000 3.510000 2.840000 3.000000 -0.000000 0.000000 0.755700 0.244200 0.000015 0.000007 0.000042  0.000100 -1.759000 15.884829 14.467669 13.749589 13.446629 13.283249
