# File generated by CMD 3.8 (http://stev.oapd.inaf.it/cmd) on Sat Nov 15 21:20:15 UTC 2025
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods + transition are from Trabucchi et al. (2021)
# Photometric system: SDSS <i>ugriz</i>
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  umag    gmag    rmag    imag    zmag
0.011816 -0.10000 8.17609 2.7582097054 2.5908781883    2.757  1.879  4.0732  4.244    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.180e-01 2.700e-01 2.127e-03 5.807e-04 5.274e-03 -1.000 1.198e-02 0.072 1.121 0.504 0.827 1.091 1.304
0.011816 -0.10000 8.17609 2.7707896233 2.5911321642    2.770  1.888  4.0743  4.242    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.180e-01 2.700e-01 2.127e-03 5.807e-04 5.274e-03 -1.000 1.198e-02 0.050 1.101 0.488 0.812 1.076 1.289
0.011816 -0.10000 8.17609 2.9231033325 2.5940088313    2.922  1.992  4.0871  4.212    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.180e-01 2.700e-01 2.127e-03 5.807e-04 5.274e-03 -1.000 1.198e-02 -0.209 0.854 0.293 0.624 0.891 1.110
0.011816 -0.10000 8.17609 2.9545221329 2.5945599431    2.954  2.013  4.0896  4.206    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.180e-01 2.700e-01 2.127e-03 5.807e-04 5.274e-03 -1.000 1.198e-02 -0.262 0.804 0.252 0.584 0.853 1.073
0.011816 -0.10000 8.17609 3.0750358105 2.5965542776    3.074  2.092  4.0986  4.180    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.180e-01 2.700e-01 2.127e-03 5.807e-04 5.274e-03 -1.000 1.198e-02 -0.461 0.617 0.100 0.436 0.707 0.931
0.011816 -0.10000 8.17609 3.1508350372 2.5977191670    3.149  2.142  4.1038  4.161    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.180e-01 2.700e-01 2.127e-03 5.807e-04 5.274e-03 -1.000 1.198e-02 -0.585 0.500 0.002 0.342 0.614 0.840
0.011816 -0.10000 8.17609 3.2137808800 2.5986386495    3.212  2.182  4.1079  4.146    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.180e-01 2.700e-01 2.127e-03 5.807e-04 5.274e-03 -1.000 1.198e-02 -0.686 0.405 -0.077 0.264 0.538 0.765
0.011816 -0.10000 8.17609 3.3178732395 2.6000715098    3.315  2.249  4.1139  4.117    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.180e-01 2.700e-01 2.127e-03 5.807e-04 5.274e-03 -1.000 1.198e-02 -0.853 0.247 -0.213 0.131 0.406 0.636
0.011816 -0.10000 8.17609 3.3471474648 2.6004560584    3.345  2.268  4.1154  4.108    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.180e-01 2.700e-01 2.127e-03 5.807e-04 5.274e-03 -1.000 1.198e-02 -0.900 0.202 -0.253 0.092 0.368 0.598
0.011816 -0.10000 8.17609 3.4121336937 2.6012826666    3.409  2.310  4.1185  4.087    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.180e-01 2.700e-01 2.127e-03 5.807e-04 5.274e-03 -1.000 1.198e-02 -1.004 0.104 -0.340 0.006 0.283 0.514
0.011816 -0.10000 8.17609 3.4978995323 2.6023197016    3.495  2.364  4.1219  4.057    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.180e-01 2.700e-01 2.127e-03 5.807e-04 5.274e-03 -1.000 1.198e-02 -1.140 -0.027 -0.458 -0.110 0.167 0.400
0.011816 -0.10000 8.17609 3.5434598923 2.6028471729    3.540  2.393  4.1234  4.040    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.180e-01 2.700e-01 2.127e-03 5.807e-04 5.274e-03 -1.000 1.198e-02 -1.213 -0.098 -0.523 -0.174 0.104 0.336
0.011816 -0.10000 8.17609 3.5882954597 2.6033512435    3.585  2.422  4.1247  4.022    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.180e-01 2.700e-01 2.127e-03 5.807e-04 5.274e-03 -1.000 1.198e-02 -1.284 -0.167 -0.588 -0.238 0.040 0.274
0.011816 -0.10000 8.17609 3.6530435085 2.6040541312    3.650  2.463  4.1259  3.993    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.180e-01 2.700e-01 2.127e-03 5.807e-04 5.274e-03 -1.000 1.198e-02 -1.388 -0.270 -0.686 -0.335 -0.057 0.176
0.011816 -0.10000 8.17609 3.7374067307 2.6049280688    3.734  2.518  4.1262  3.949    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.180e-01 2.700e-01 2.127e-03 5.807e-04 5.274e-03 -1.000 1.198e-02 -1.525 -0.409 -0.821 -0.470 -0.192 0.041
0.011816 -0.10000 8.17609 3.7397727966 2.6049519265    3.737  2.519  4.1262  3.948    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.180e-01 2.700e-01 2.127e-03 5.807e-04 5.274e-03 -1.000 1.198e-02 -1.529 -0.413 -0.825 -0.474 -0.196 0.037
0.011816 -0.10000 8.17609 3.7470681667 2.6050252697    3.744  2.524  4.1262  3.944    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.180e-01 2.700e-01 2.127e-03 5.807e-04 5.274e-03 -1.000 1.198e-02 -1.540 -0.425 -0.837 -0.486 -0.207 0.025
0.011816 -0.10000 8.17609 3.8277482986 2.6058149873    3.825  2.576  4.1252  3.897    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.180e-01 2.700e-01 2.127e-03 5.807e-04 5.274e-03 -1.000 1.198e-02 -1.670 -0.561 -0.973 -0.622 -0.344 -0.112
0.011816 -0.10000 8.17609 3.8849856853 2.6063524268    3.883  2.614  4.1231  3.858    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.180e-01 2.700e-01 2.127e-03 5.807e-04 5.274e-03 -1.000 1.198e-02 -1.764 -0.663 -1.079 -0.729 -0.452 -0.221
0.011816 -0.10000 8.17609 3.9360852242 2.6068170778    3.935  2.648  4.1201  3.817    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.180e-01 2.700e-01 2.127e-03 5.807e-04 5.274e-03 -1.000 1.198e-02 -1.850 -0.758 -1.181 -0.833 -0.556 -0.327
0.011816 -0.10000 8.17609 3.9417824745 2.6068680254    3.940  2.652  4.1198  3.813    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.180e-01 2.700e-01 2.127e-03 5.807e-04 5.274e-03 -1.000 1.198e-02 -1.859 -0.769 -1.192 -0.844 -0.567 -0.339
0.011816 -0.10000 8.17609 4.0038342476 2.6074121433    4.002  2.693  4.1148  3.758    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.180e-01 2.700e-01 2.127e-03 5.807e-04 5.274e-03 -1.000 1.198e-02 -1.963 -0.887 -1.323 -0.977 -0.702 -0.477
0.011816 -0.10000 8.17609 4.0550651550 2.6078469726    4.053  2.728  4.1087  3.705    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.180e-01 2.700e-01 2.127e-03 5.807e-04 5.274e-03 -1.000 1.198e-02 -2.050 -0.991 -1.443 -1.100 -0.827 -0.605
0.011816 -0.10000 8.17609 4.0998363495 2.6082167590    4.098  2.759  4.1016  3.650    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.180e-01 2.700e-01 2.127e-03 5.807e-04 5.274e-03 -1.000 1.198e-02 -2.128 -1.085 -1.558 -1.219 -0.947 -0.730
0.011816 -0.10000 8.17609 4.1323976517 2.6084799180    4.130  2.782  4.0957  3.607    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.180e-01 2.700e-01 2.127e-03 5.807e-04 5.274e-03 -1.000 1.198e-02 -2.185 -1.155 -1.647 -1.310 -1.040 -0.826
0.011816 -0.10000 8.17609 4.1380662918 2.6085252453    4.136  2.786  4.0947  3.599    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.180e-01 2.700e-01 2.127e-03 5.807e-04 5.274e-03 -1.000 1.198e-02 -2.195 -1.167 -1.662 -1.326 -1.056 -0.843
0.011816 -0.10000 8.17609 4.1751189232 2.6088180402    4.173  2.813  4.0867  3.544    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.180e-01 2.700e-01 2.127e-03 5.807e-04 5.274e-03 -1.000 1.198e-02 -2.262 -1.251 -1.771 -1.438 -1.171 -0.962
0.011816 -0.10000 8.17609 4.2103557587 2.6090909957    4.207  2.842  4.0800  3.492    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.180e-01 2.700e-01 2.127e-03 5.807e-04 5.274e-03 -1.000 1.198e-02 -2.334 -1.336 -1.877 -1.548 -1.282 -1.078
0.011816 -0.10000 8.17609 4.2244057655 2.6091983722    4.221  2.854  4.0784  3.475    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.180e-01 2.700e-01 2.127e-03 5.807e-04 5.274e-03 -1.000 1.198e-02 -2.366 -1.371 -1.917 -1.589 -1.324 -1.121
0.011816 -0.10000 8.17609 4.2332191467 2.6092653098    4.230  2.867  4.0818  3.477    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.180e-01 2.700e-01 2.127e-03 5.807e-04 5.274e-03 -1.000 1.198e-02 -2.396 -1.397 -1.930 -1.600 -1.334 -1.129
0.011816 -0.10000 8.17609 4.2436861992 2.6093443919    4.240  2.887  4.0920  3.498    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.180e-01 2.700e-01 2.127e-03 5.807e-04 5.274e-03 -1.000 1.198e-02 -2.448 -1.432 -1.930 -1.595 -1.326 -1.116
0.011816 -0.10000 8.17609 4.2470507622 2.6093697171    4.244  2.902  4.1024  3.526    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.180e-01 2.700e-01 2.127e-03 5.807e-04 5.274e-03 -1.000 1.198e-02 -2.485 -1.450 -1.912 -1.572 -1.301 -1.085
0.011816 -0.10000 8.17609 4.2486367226 2.6093816387    4.245  2.916  4.1127  3.552    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.180e-01 2.700e-01 2.127e-03 5.807e-04 5.274e-03 -1.000 1.198e-02 -2.521 -1.465 -1.895 -1.550 -1.276 -1.054
0.011816 -0.10000 8.17609 4.2495093346 2.6093881938    4.246  2.933  4.1228  3.576    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.180e-01 2.700e-01 2.127e-03 5.807e-04 5.274e-03 -1.000 1.198e-02 -2.562 -1.482 -1.881 -1.532 -1.255 -1.028
0.011816 -0.10000 8.17609 4.2500214577 2.6093920394    4.247  2.951  4.1323  3.596    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.180e-01 2.700e-01 2.127e-03 5.807e-04 5.274e-03 -1.000 1.198e-02 -2.608 -1.504 -1.875 -1.521 -1.242 -1.011
0.011816 -0.10000 8.17609 4.2503852844 2.6093947707    4.247  2.965  4.1395  3.611    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.180e-01 2.700e-01 2.127e-03 5.807e-04 5.274e-03 -1.000 1.198e-02 -2.642 -1.520 -1.870 -1.513 -1.231 -0.997
0.011816 -0.10000 8.17609 4.2504739761 2.6093954365    4.247  2.954  4.1368  3.612    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.180e-01 2.700e-01 2.127e-03 5.807e-04 5.274e-03 -1.000 1.198e-02 -2.614 -1.499 -1.857 -1.501 -1.220 -0.987
0.011816 -0.10000 8.17609 4.2506279945 2.6093965926    4.247  2.930  4.1296  3.607    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.180e-01 2.700e-01 2.127e-03 5.807e-04 5.274e-03 -1.000 1.198e-02 -2.554 -1.455 -1.835 -1.483 -1.204 -0.974
0.011816 -0.10000 8.17609 4.2507538795 2.6093975374    4.247  2.910  4.1201  3.588    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.180e-01 2.700e-01 2.127e-03 5.807e-04 5.274e-03 -1.000 1.198e-02 -2.506 -1.431 -1.839 -1.491 -1.215 -0.989
0.011816 -0.10000 8.17609 4.2509031296 2.6093986575    4.248  2.903  4.1083  3.548    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.180e-01 2.700e-01 2.127e-03 5.807e-04 5.274e-03 -1.000 1.198e-02 -2.488 -1.441 -1.885 -1.542 -1.269 -1.050
0.011816 -0.10000 8.17609 4.2510633469 2.6093998598    4.248  2.911  4.0968  3.494    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.180e-01 2.700e-01 2.127e-03 5.807e-04 5.274e-03 -1.000 1.198e-02 -2.508 -1.485 -1.965 -1.628 -1.358 -1.145
0.011816 -0.10000 8.17609 4.2512421608 2.6094012015    4.248  2.925  4.0852  3.434    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.180e-01 2.700e-01 2.127e-03 5.807e-04 5.274e-03 -1.000 1.198e-02 -2.542 -1.542 -2.059 -1.727 -1.461 -1.255
0.011816 -0.10000 8.17609 4.2514343262 2.6094026433    4.248  2.937  4.0735  3.375    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.180e-01 2.700e-01 2.127e-03 5.807e-04 5.274e-03 -1.000 1.198e-02 -2.572 -1.591 -2.148 -1.822 -1.559 -1.360
0.011816 -0.10000 8.17609 4.2516369820 2.6094041636    4.248  2.945  4.0618  3.320    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.180e-01 2.700e-01 2.127e-03 5.807e-04 5.274e-03 -1.000 1.198e-02 -2.592 -1.627 -2.226 -1.906 -1.647 -1.455
0.011816 -0.10000 8.17609 4.2518458366 2.6094057302    4.248  2.950  4.0500  3.268    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.180e-01 2.700e-01 2.127e-03 5.807e-04 5.274e-03 -1.000 1.198e-02 -2.606 -1.653 -2.296 -1.982 -1.726 -1.543
0.011816 -0.10000 8.17609 4.2520585060 2.6094073253    4.249  2.954  4.0383  3.218    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.180e-01 2.700e-01 2.127e-03 5.807e-04 5.274e-03 -1.000 1.198e-02 -2.614 -1.669 -2.360 -2.051 -1.799 -1.624
0.011816 -0.10000 8.17609 4.2522721291 2.6094089274    4.249  2.955  4.0265  3.169    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.180e-01 2.700e-01 2.127e-03 5.807e-04 5.274e-03 -1.000 1.198e-02 -2.618 -1.678 -2.417 -2.115 -1.867 -1.700
0.011816 -0.10000 8.17609 4.2524852753 2.6094105256    4.249  2.955  4.0147  3.122    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.180e-01 2.700e-01 2.127e-03 5.807e-04 5.274e-03 -1.000 1.198e-02 -2.618 -1.681 -2.471 -2.175 -1.930 -1.772
0.011816 -0.10000 8.17609 4.2526950836 2.6094120987    4.249  2.954  4.0028  3.075    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.180e-01 2.700e-01 2.127e-03 5.807e-04 5.274e-03 -1.000 1.198e-02 -2.616 -1.678 -2.519 -2.231 -1.990 -1.841
0.011816 -0.10000 8.17609 4.2528991699 2.6094136287    4.250  2.952  3.9910  3.030    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.180e-01 2.700e-01 2.127e-03 5.807e-04 5.274e-03 -1.000 1.198e-02 -2.611 -1.669 -2.563 -2.282 -2.047 -1.906
0.011816 -0.10000 8.17609 4.2530965805 2.6094151085    4.250  2.950  3.9791  2.985    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.180e-01 2.700e-01 2.127e-03 5.807e-04 5.274e-03 -1.000 1.198e-02 -2.604 -1.655 -2.602 -2.331 -2.102 -1.968
0.011816 -0.10000 8.17609 4.2532868385 2.6094165345    4.250  2.946  3.9672  2.941    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.180e-01 2.700e-01 2.127e-03 5.807e-04 5.274e-03 -1.000 1.198e-02 -2.596 -1.636 -2.635 -2.376 -2.153 -2.027
0.011816 -0.10000 8.17609 4.2534685135 2.6094178961    4.250  2.942  3.9553  2.897    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.180e-01 2.700e-01 2.127e-03 5.807e-04 5.274e-03 -1.000 1.198e-02 -2.585 -1.611 -2.662 -2.417 -2.202 -2.083
0.011816 -0.10000 8.17609 4.2536416054 2.6094191932    4.250  2.937  3.9433  2.854    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.180e-01 2.700e-01 2.127e-03 5.807e-04 5.274e-03 -1.000 1.198e-02 -2.574 -1.579 -2.682 -2.454 -2.249 -2.136
0.011816 -0.10000 8.17609 4.2538056374 2.6094204223    4.250  2.932  3.9314  2.812    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.180e-01 2.700e-01 2.127e-03 5.807e-04 5.274e-03 -1.000 1.198e-02 -2.561 -1.540 -2.694 -2.486 -2.291 -2.186
0.011816 -0.10000 8.17609 4.2539610863 2.6094215870    4.251  2.927  3.9195  2.770    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.180e-01 2.700e-01 2.127e-03 5.807e-04 5.274e-03 -1.000 1.198e-02 -2.546 -1.493 -2.693 -2.510 -2.329 -2.230
0.011816 -0.10000 8.17609 4.2541079521 2.6094226873    4.251  2.920  3.9075  2.728    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.180e-01 2.700e-01 2.127e-03 5.807e-04 5.274e-03 -1.000 1.198e-02 -2.531 -1.444 -2.682 -2.528 -2.363 -2.270
0.011816 -0.10000 8.17609 4.2542462349 2.6094237232    4.251  2.914  3.8955  2.687    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.180e-01 2.700e-01 2.127e-03 5.807e-04 5.274e-03 -1.000 1.198e-02 -2.515 -1.394 -2.661 -2.541 -2.393 -2.307
0.011816 -0.10000 8.17609 4.2543764114 2.6094246983    4.251  2.907  3.8836  2.646    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.180e-01 2.700e-01 2.127e-03 5.807e-04 5.274e-03 -1.000 1.198e-02 -2.497 -1.343 -2.630 -2.549 -2.420 -2.340
0.011816 -0.10000 8.17609 4.2544994354 2.6094256198    4.251  2.900  3.8716  2.605    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.180e-01 2.700e-01 2.127e-03 5.807e-04 5.274e-03 -1.000 1.198e-02 -2.479 -1.294 -2.589 -2.553 -2.444 -2.372
0.011816 -0.10000 8.17609 4.2546153069 2.6094264876    4.251  2.892  3.8597  2.565    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.180e-01 2.700e-01 2.127e-03 5.807e-04 5.274e-03 -1.000 1.198e-02 -2.460 -1.244 -2.541 -2.555 -2.468 -2.403
0.011816 -0.10000 8.17609 4.2547240257 2.6094273019    4.251  2.884  3.8477  2.525    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.180e-01 2.700e-01 2.127e-03 5.807e-04 5.274e-03 -1.000 1.198e-02 -2.441 -1.191 -2.486 -2.550 -2.486 -2.428
0.011816 -0.10000 8.17609 4.2548274994 2.6094280768    4.251  2.876  3.8357  2.485    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.180e-01 2.700e-01 2.127e-03 5.807e-04 5.274e-03 -1.000 1.198e-02 -2.421 -1.134 -2.429 -2.542 -2.501 -2.451
0.011816 -0.10000 8.17609 4.2549247742 2.6094288052    4.252  2.868  3.8238  2.446    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.180e-01 2.700e-01 2.127e-03 5.807e-04 5.274e-03 -1.000 1.198e-02 -2.400 -1.071 -2.367 -2.529 -2.512 -2.471
0.011816 -0.10000 8.17609 4.2550168037 2.6094294943    4.252  2.859  3.8118  2.407    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.180e-01 2.700e-01 2.127e-03 5.807e-04 5.274e-03 -1.000 1.198e-02 -2.378 -0.999 -2.302 -2.513 -2.519 -2.489
0.011816 -0.10000 8.17609 4.2551040649 2.6094301477    4.252  2.851  3.7999  2.368    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.180e-01 2.700e-01 2.127e-03 5.807e-04 5.274e-03 -1.000 1.198e-02 -2.357 -0.913 -2.231 -2.496 -2.526 -2.505
0.011816 -0.10000 8.17609 4.2551870346 2.6094307689    4.252  2.842  3.7880  2.329    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.180e-01 2.700e-01 2.127e-03 5.807e-04 5.274e-03 -1.000 1.198e-02 -2.334 -0.813 -2.156 -2.476 -2.528 -2.519
0.011816 -0.10000 8.17609 4.2552661896 2.6094313615    4.252  2.832  3.7761  2.291    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.180e-01 2.700e-01 2.127e-03 5.807e-04 5.274e-03 -1.000 1.198e-02 -2.311 -0.698 -2.075 -2.451 -2.527 -2.531
0.011816 -0.10000 8.17609 4.2553424835 2.6094319327    4.252  2.823  3.7646  2.254    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.180e-01 2.700e-01 2.127e-03 5.807e-04 5.274e-03 -1.000 1.198e-02 -2.287 -0.566 -1.990 -2.423 -2.521 -2.539
0.011816 -0.10000 8.17609 4.2554216385 2.6094325253    4.252  2.812  3.7530  2.219    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.180e-01 2.700e-01 2.127e-03 5.807e-04 5.274e-03 -1.000 1.198e-02 -2.260 -0.417 -1.902 -2.387 -2.507 -2.539
0.011816 -0.10000 8.17609 4.2555069923 2.6094331643    4.252  2.799  3.7416  2.186    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.180e-01 2.700e-01 2.127e-03 5.807e-04 5.274e-03 -1.000 1.198e-02 -2.228 -0.250 -1.807 -2.344 -2.484 -2.530
0.011816 -0.10000 8.17609 4.2556056976 2.6094339031    4.252  2.783  3.7308  2.159    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.180e-01 2.700e-01 2.127e-03 5.807e-04 5.274e-03 -1.000 1.198e-02 -2.187 -0.065 -1.702 -2.290 -2.449 -2.509
0.011816 -0.10000 8.17609 4.2557511330 2.6094349918    4.252  2.757  3.7186  2.136    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.180e-01 2.700e-01 2.127e-03 5.807e-04 5.274e-03 -1.000 1.198e-02 -2.122 0.184 -1.560 -2.205 -2.385 -2.462
0.011816 -0.10000 8.17609 4.2558808327 2.6094359625    4.253  2.732  3.7101  2.127    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.180e-01 2.700e-01 2.127e-03 5.807e-04 5.274e-03 -1.000 1.198e-02 -2.061 0.384 -1.441 -2.127 -2.322 -2.410
0.011816 -0.10000 8.17609 4.2560267448 2.6094370545    4.253  2.708  3.7013  2.116    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.180e-01 2.700e-01 2.127e-03 5.807e-04 5.274e-03 -1.000 1.198e-02 -1.999 0.603 -1.318 -2.046 -2.256 -2.357
0.011816 -0.10000 8.17609 4.2562365532 2.6094386246    4.253  2.688  3.6894  2.088    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.180e-01 2.700e-01 2.127e-03 5.807e-04 5.274e-03 -1.000 1.198e-02 -1.950 0.884 -1.180 -1.967 -2.197 -2.317
0.011816 -0.10000 8.17609 4.2563385963 2.6094393881    4.253  2.699  3.6839  2.056    3  0.000  0.538     3.27     3.00     2.27     1.64     1.34  4    -1e-30      0.00 7.180e-01 2.700e-01 2.127e-03 5.807e-04 5.274e-03 -1.000 1.198e-02 -1.977 0.979 -1.160 -1.976 -2.217 -2.346
0.011816 -0.10000 8.17609 4.2564835548 2.6094404728    4.253  2.728  3.6761  1.995    3  0.000  0.538     3.71     3.35     2.52     1.82     1.49  4    -1e-30      0.00 7.180e-01 2.700e-01 2.127e-03 5.807e-04 5.274e-03 -1.000 1.198e-02 -2.049 1.088 -1.163 -2.024 -2.280 -2.422
0.011816 -0.10000 8.17609 4.2566089630 2.6094414110    4.253  2.765  3.6697  1.933    3  0.000  0.537     4.23     3.75     2.81     2.03     1.66  4    -1e-30      0.00 7.180e-01 2.700e-01 2.124e-03 5.811e-04 5.274e-03 -1.000 1.198e-02 -2.142 1.131 -1.197 -2.097 -2.366 -2.517
0.011816 -0.10000 8.17609 4.2567219734 2.6094422565    4.253  2.802  3.6647  1.876    3  0.000  0.534     4.76     4.16     3.10     2.25     1.84  4    -1e-30      0.00 7.179e-01 2.701e-01 2.112e-03 5.848e-04 5.274e-03 -1.000 1.198e-02 -2.235 1.150 -1.238 -2.171 -2.449 -2.608
